molecule_name,smiles,pka_positions,pka_values,true_pka_positions,true_pka_values
Molecule_775,NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,"[0, 19]","[8.577760696411133, 3.258535861968994]","[19, 0]","[3.16, 7.86]"
Molecule_776,NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,"[0, 15]","[8.577760696411133, 3.458665370941162]","[15, 0]","[3.21, 7.88]"
Molecule_777,NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(O)=O,"[0, 30]","[8.577760696411133, 4.306568145751953]","[30, 0]","[3.22, 8.29]"
Molecule_778,NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(O)=O,"[0, 18]","[8.577760696411133, 3.2695746421813965]","[18, 0]","[3.11, 8.25]"
Molecule_779,NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,"[0, 22, 26]","[8.577760696411133, 8.353096961975098, 3.1901750564575195]","[22, 0]","[8.43, 9.98]"
Molecule_780,NCCC(=O)NCC(=O)NCC(O)=O,"[0, 12]","[9.527442932128906, 3.8916168212890625]","[12, 0]","[3.19, 9.25]"
Molecule_781,NCCCC[C@H](N)C(=O)NCC(O)=O,"[0, 6, 12]","[9.527442932128906, 8.982583999633789, 3.143949031829834]","[0, 6]","[7.64, 10.61]"
Molecule_782,NCCCCc1ccccn1,"[0, 10]","[9.527442932128906, 5.355961799621582]","[10, 0]","[5.56, 10.3]"
Molecule_783,NCCCCc1cccnc1,"[0, 9]","[9.527442932128906, 5.391164302825928]","[9, 0]","[5.52, 10.16]"
Molecule_784,NCCCNC(=O)C(=O)NCCCN,"[0, 13]","[9.527442932128906, 9.350701332092285]","[0, 13]","[9.41, 10.13]"
Molecule_785,C[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(O)=O,"[2, 16]","[8.219322204589844, 3.417600154876709]","[16, 2]","[3.18, 7.85]"
Molecule_786,C[C@H](N)C(=O)NCC(=O)NCC(O)=O,"[2, 12]","[8.219322204589844, 3.620070457458496]","[12, 2]","[3.27, 7.89]"
Molecule_787,C[C@H](N)C(=O)NCC(O)=O,"[2, 8]","[8.219322204589844, 3.066208839416504]","[8, 2]","[3.13, 8.11]"
Molecule_788,O[C@@H]([C@H](O)C(O)=O)C(O)=O,"[5, 8]","[2.9495348930358887, 3.706252098083496]","[5, 8]","[2.85, 3.93]"
Molecule_789,O[C@@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,"[7, 12]","[2.8980021476745605, 3.770383358001709]","[7, 12]","[3.17, 3.97]"
Molecule_790,Oc1c(Br)cc(Br)c2cccnc12,"[0, 11]","[6.786718845367432, 4.616484642028809]","[0, 0]","[2.6, 7.3]"
Molecule_791,CC(C)CC(C(O)=O)C(O)=O,"[6, 9]","[3.2584424018859863, 4.128209114074707]","[6, 9]","[2.87, 5.36]"
Molecule_792,Oc1ccc(c2cccnc12)[N+]([O-])=O,"[0, 9]","[7.564997673034668, 4.732395648956299]","[0, 9]","[2.51, 6.36]"
Molecule_793,Oc1ccc(c2cccnc12)[S](O)(=O)=O,"[0, 9]","[7.564997673034668, 4.732395648956299]","[9, 0]","[3.99, 8.33]"
Molecule_794,Oc1c(cc(c2cccnc12)[S](O)(=O)=O)N=O,"[0, 9]","[7.584038734436035, 4.745969295501709]","[12, 9]","[1.81, 5.52]"
Molecule_795,Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,"[0, 9]","[7.584038734436035, 4.745969295501709]","[12, 9]","[1.81, 5.34]"
Molecule_796,O[P](O)(=O)c1ccccc1,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.73, 6.92]"
Molecule_797,O[S](=O)(=O)CCNC(=S)C(=S)NCC[S](O)(=O)=O,[0],[2.3553526401519775],"[0, 6]","[2.55, 11.11]"
Molecule_798,O[C@@H](CS)[C@H](O)CS,"[3, 7]","[8.937524795532227, 9.7401762008667]","[3, 7]","[9.18, 9.96]"
Molecule_799,O[P](O)(=O)O[P]([O-])(=O)Oc1ccccc1,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.3, 6.32]"
Molecule_800,O[P](O)(=O)Oc1ccc2ccccc2c1,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.2, 5.69]"
Molecule_801,O[P](O)(=O)Oc1cccc2ccccc12,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[0.9, 5.77]"
Molecule_802,O[P](O)(=O)Oc1ccccc1,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[0.9, 5.79]"
Molecule_803,O[P](O)(=O)c1ccc(cc1)[N+]([O-])=O,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.2, 6.58]"
Molecule_804,Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,"[0, 6]","[8.36457633972168, 7.656541347503662]","[0, 6]","[0.1, 4.23]"
Molecule_805,NCCCSCCc1ccccn1,"[0, 12]","[9.527442932128906, 5.299097061157227]","[12, 0]","[5.19, 10.03]"
Molecule_806,NCCCSCc1ccccn1,"[0, 11]","[9.527442932128906, 5.184348106384277]","[11, 0]","[4.46, 9.97]"
Molecule_807,C[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,"[2, 20]","[8.219322204589844, 3.6748456954956055]","[20, 2]","[3.38, 7.86]"
Molecule_808,NCCNC(=O)CC(=O)NCCN,"[0, 12]","[9.527442932128906, 8.53198528289795]","[0, 12]","[8.69, 9.18]"
Molecule_809,NCCCc1ccccn1,"[0, 9]","[9.527442932128906, 5.365482330322266]","[9, 0]","[4.98, 10.1]"
Molecule_810,NCCCc1cccnc1,"[0, 8]","[9.527442932128906, 5.548063278198242]","[8, 0]","[5.19, 10.05]"
Molecule_811,NCCCc1ccncc1,"[0, 7]","[9.527442932128906, 5.4250946044921875]","[7, 0]","[5.51, 9.98]"
Molecule_812,CC(C)NCCNC(C)C,"[3, 6]","[8.775235176086426, 9.998769760131836]","[3, 6]","[7.44, 10.25]"
Molecule_813,CC(C)[C@H](N)C(=O)NCC(O)=O,"[4, 10]","[8.347982406616211, 2.913198471069336]","[10, 4]","[3.1, 7.95]"
Molecule_814,O[P](O)(=O)c1cccc(c1)[N+]([O-])=O,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.2, 6.61]"
Molecule_815,O[P](O)(=O)CI,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.3, 6.44]"
Molecule_816,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,"[2, 21]","[8.219322204589844, 2.9408111572265625]","[21, 2]","[3.16, 8.2]"
Molecule_817,NCCCSCCCN,"[0, 8]","[9.527442932128906, 9.796921730041504]","[0, 8]","[9.63, 10.37]"
Molecule_818,NCCCSCCN,"[0, 7]","[9.527442932128906, 9.432149887084961]","[0, 7]","[9.16, 10.14]"
Molecule_819,CC(C)C[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)CN)C(O)=O,"[17, 19]","[8.835237503051758, 3.370105743408203]","[19, 17]","[3.46, 8.15]"
Molecule_820,CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,"[9, 13]","[7.955695629119873, 3.1906094551086426]","[13, 9]","[3.08, 7.45]"
Molecule_821,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,"[9, 18]","[7.955696105957031, 3.2150464057922363]","[18, 9]","[3.41, 7.3]"
Molecule_822,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,"[12, 14]","[8.729414939880371, 3.1406240463256836]","[14, 12]","[3.09, 9.04]"
Molecule_823,CC(C)C[C@H](NC(=O)[C@H](C)N)C(O)=O,"[10, 12]","[8.319904327392578, 3.351386547088623]","[12, 10]","[3.34, 8.03]"
Molecule_824,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,"[17, 19]","[9.032448768615723, 3.370105743408203]","[19, 17]","[3.52, 8.1]"
Molecule_825,CC(C)[C@H](N)C(=O)N[C@H](C(C)C)C(O)=O,"[4, 13]","[8.347982406616211, 3.096738338470459]","[13, 4]","[3.04, 8.22]"
Molecule_826,CC(C)[C@H](N)C(O)=O,"[4, 6]","[8.347982406616211, 2.7955613136291504]","[6, 4]","[2.29, 9.55]"
Molecule_827,C[C@H](N)C(=O)NO,"[2, 6]","[8.219322204589844, 8.902446746826172]","[2, 6]","[7.37, 9.17]"
Molecule_828,C[C@H](N)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(O)=O,"[2, 21]","[8.219322204589844, 3.303748607635498]","[21, 2]","[3.34, 8.2]"
Molecule_829,O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H](O)C=O,"[5, 6]","[4.868432998657227, 4.868432998657227]","[5, 6]","[1.5, 6.44]"
Molecule_830,O[C@H](CS)[C@H](O)CS,"[3, 7]","[8.969657897949219, 9.764914512634277]","[3, 7]","[9.02, 9.94]"
Molecule_831,O[P](O)(=O)C(Br)Br,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[0.8, 5.4]"
Molecule_832,O[P](O)(=O)CBr,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.2, 6.24]"
Molecule_833,O[P](O)(=O)CCBr,"[0, 2]","[3.6224989891052246, 3.6224989891052246]","[0, 2]","[1.6, 6.9]"
Molecule_834,C[C@@H](NC(=O)[C@@H]1CCCN1)C(O)=O,"[9, 11]","[8.51875114440918, 3.1926069259643555]","[11, 9]","[3.15, 9.09]"
Molecule_835,C[C@@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,"[11, 13]","[8.687215805053711, 3.003249168395996]","[13, 11]","[3.19, 8.06]"
Molecule_836,C[C@@H](O)[C@H](N)C(O)=O,"[4, 6]","[8.843918800354004, 2.5120296478271484]","[6, 4]","[2.23, 9.0]"
Molecule_837,C[C@@](CCC(O)=O)(NC(=O)c1ccccc1)C(O)=O,"[5, 17]","[3.931087017059326, 3.498040199279785]","[5, 17]","[3.51, 4.63]"
Molecule_838,C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 21]","[8.219322204589844, 3.1943016052246094]","[21, 2]","[3.31, 8.28]"
Molecule_839,C[C@H](N)C(=O)N1CCC[C@H]1C(O)=O,"[2, 11]","[8.219322204589844, 3.7978081703186035]","[11, 2]","[2.9, 8.4]"
Molecule_840,C[C@H](N)C(=O)NC(C)(C)C(O)=O,"[2, 10]","[8.219322204589844, 3.0046300888061523]","[10, 2]","[3.49, 8.22]"
Molecule_841,NCc1cccnc1,"[0, 6]","[8.797978401184082, 5.054043769836426]","[6, 0]","[3.88, 8.88]"
Molecule_842,NCc1ccncc1,"[0, 5]","[8.797978401184082, 5.1993842124938965]","[5, 0]","[4.05, 8.3]"
Molecule_843,C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 19]","[8.293242454528809, 3.311051368713379]","[19, 2]","[3.31, 7.83]"
Molecule_844,C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,"[2, 14]","[8.293241500854492, 2.9281320571899414]","[14, 2]","[3.26, 7.95]"
Molecule_845,C[C@@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C)C(O)=O,"[2, 14]","[8.293241500854492, 3.03175687789917]","[14, 2]","[3.28, 7.95]"
Molecule_846,NCCc1cccnc1,"[0, 7]","[9.527442932128906, 5.26796293258667]","[7, 0]","[4.64, 9.44]"
Molecule_847,NCCc1ccncc1,"[0, 6]","[9.527442932128906, 5.427779197692871]","[6, 0]","[4.98, 9.37]"
Molecule_848,NC[C@H](O)c1ccc(O)cc1,"[0, 8]","[8.691652297973633, 7.370087623596191]","[8, 0]","[8.85, 9.91]"
Molecule_849,NCCc1c[nH]c(S)n1,"[0, 7, 8]","[9.527442932128906, 6.888618469238281, 5.189448356628418]","[7, 0]","[9.12, 11.62]"
Molecule_850,NCCc1c[nH]c2ccc(O)cc12,"[0, 10]","[9.527442932128906, 7.842426300048828]","[10, 0]","[9.85, 11.13]"
Molecule_851,NCc1cccc(CN)n1,"[0, 8, 9]","[8.797978401184082, 9.557782173156738, 5.087118148803711]","[0, 8]","[9.15, 9.53]"
Molecule_852,NCCN,"[0, 3]","[9.527442932128906, 9.77000904083252]","[0, 3]","[7.31, 10.18]"
Molecule_853,NCCN1CCNCC1,"[0, 3, 6]","[9.527442932128906, 9.125090599060059, 9.425692558288574]","[0, 6]","[8.44, 9.55]"
Molecule_854,NCCNC(=O)C(=O)NCCN,"[0, 11]","[9.527442932128906, 9.47585391998291]","[0, 11]","[8.39, 9.36]"
Molecule_855,NCCc1ccccn1,"[0, 8]","[9.527442932128906, 5.138874530792236]","[8, 0]","[4.04, 9.67]"
Molecule_856,N[C@@H](CO)C(O)=O,"[0, 5]","[8.526864051818848, 2.823849678039551]","[5, 0]","[2.27, 9.21]"
Molecule_857,N[C@@H](CCC(N)=O)C(O)=O,"[0, 8]","[8.623046875, 3.0374813079833984]","[8, 0]","[2.31, 9.07]"
Molecule_858,NCCSCc1ccccn1,"[0, 10]","[9.527442932128906, 4.912611484527588]","[10, 0]","[4.21, 9.28]"
Molecule_859,NCC[S](O)(=O)=O,"[0, 4]","[9.527442932128906, 1.595451831817627]","[4, 0]","[0.33, 8.98]"
Molecule_860,N[C@@H](CCO)C(O)=O,"[0, 6]","[8.634834289550781, 2.9966673851013184]","[6, 0]","[2.34, 9.37]"
Molecule_861,OCCN(CC(O)=O)c1ccccc1C(O)=O,"[6, 15]","[3.3756752014160156, 3.523721218109131]","[6, 3]","[2.41, 7.73]"
Molecule_862,OCCN(CCC(O)=O)CCC(O)=O,"[3, 7, 12]","[9.327567100524902, 3.1926608085632324, 5.346649169921875]","[7, 3]","[3.93, 8.91]"
Molecule_863,OCCN(CCO)c1cc(ccc1C(O)=O)C(O)=O,"[14, 17]","[3.436884880065918, 3.6292591094970703]","[14, 3]","[3.1, 7.0]"
Molecule_864,OCc1ncccc1O,"[3, 8]","[5.383508682250977, 9.30742073059082]","[3, 8]","[4.87, 8.84]"
Molecule_865,OCc1ccncc1O,"[5, 8]","[5.1993842124938965, 9.239256858825684]","[5, 8]","[5.0, 8.95]"
Molecule_866,ONC(=O)CCCC(O)=O,"[0, 8]","[8.416898727416992, 3.792048454284668]","[8, 0]","[4.37, 9.39]"
Molecule_867,ONC(=O)c1ccccc1O,"[0, 10]","[8.416898727416992, 9.14272403717041]","[0, 10]","[7.37, 9.72]"
Molecule_868,N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,"[0, 32]","[8.455390930175781, 3.4598355293273926]","[32, 0]","[3.39, 7.47]"
Molecule_869,N[C@@H](CC(N)=O)C(O)=O,"[0, 7]","[8.498926162719727, 2.9705934524536133]","[7, 0]","[2.23, 8.76]"
Molecule_870,CC(C)[C@H](N)C(=O)N[C@@H](C(C)C)C(O)=O,"[4, 13]","[8.347982406616211, 2.9256491661071777]","[13, 4]","[3.4, 7.96]"
Molecule_871,CC(C)[C@H](N)C(=O)N[C@@H](C)C(O)=O,"[4, 11]","[8.347982406616211, 2.98789119720459]","[11, 4]","[3.32, 7.92]"
Molecule_872,CC(CO)(CO)N(CC(O)=O)CC(O)=O,"[6, 9, 13]","[8.822436332702637, 3.313581943511963, 2.978292942047119]","[9, 6]","[2.78, 8.45]"
Molecule_873,CC(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,"[2, 16]","[8.357359886169434, 3.4425854682922363]","[16, 2]","[3.95, 8.29]"
Molecule_874,CC(N)CCN,"[2, 5]","[8.357359886169434, 9.044086456298828]","[2, 5]","[8.9, 10.72]"
Molecule_875,CC1=C(O)C(=O)C=CN1,[3],[7.387182712554932],"[8, 3]","[3.67, 9.83]"
Molecule_876,CC1(C)CNCCNCCNCCNC1,"[4, 7, 10, 13]","[9.226054191589355, 9.905102729797363, 10.205758094787598, 9.664973258972168]","[4, 7]","[9.95, 11.4]"
Molecule_877,CC(N)CN,"[2, 4]","[8.357359886169434, 10.053003311157227]","[2, 4]","[7.14, 10.05]"
Molecule_878,CC(O)(CC(O)=O)C(O)=O,"[5, 8]","[3.8960657119750977, 5.137063026428223]","[5, 8]","[3.24, 4.83]"
Molecule_879,Nc1c(ccc2ccccc12)C(O)=O,"[0, 12]","[4.151573181152344, 3.0949668884277344]","[12, 0]","[1.0, 4.96]"
Molecule_880,Nc1cc(cc2ccccc12)C(O)=O,"[0, 12]","[4.232929229736328, 3.2061471939086914]","[12, 0]","[2.91, 4.49]"
Molecule_881,Nc1cc(ccc1O)[S](O)(=O)=O,"[0, 7]","[4.132528305053711, 8.889851570129395]","[0, 7]","[4.12, 9.15]"
Molecule_882,Nc1cc2ccccc2c(c1)C(O)=O,"[0, 12]","[4.18864107131958, 3.158177375793457]","[12, 0]","[2.52, 4.52]"
Molecule_883,Nc1cc2ccccc2cc1C(O)=O,"[0, 12]","[4.18864107131958, 3.158177375793457]","[12, 0]","[2.41, 4.87]"
Molecule_884,OCCNc1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CCO,"[8, 14]","[3.405301570892334, 6.4020891189575195]","[8, 3]","[3.65, 8.29]"
Molecule_885,NCCSCCc1ccccn1,"[0, 11]","[9.527442932128906, 5.245274543762207]","[11, 0]","[5.12, 9.35]"
Molecule_886,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NO,"[0, 15]","[8.43990707397461, 8.900184631347656]","[0, 15]","[7.04, 9.09]"
Molecule_887,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(O)=O,"[0, 32]","[8.081761360168457, 3.1338343620300293]","[32, 0]","[3.52, 7.13]"
Molecule_888,N[C@@H](Cc1ccc(O)cc1)C(N)=O,"[0, 7]","[8.077155113220215, 9.308954238891602]","[0, 7]","[7.42, 9.83]"
Molecule_889,N[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,"[0, 25]","[8.081761360168457, 3.4489264488220215]","[25, 0]","[3.11, 7.75]"
Molecule_890,N[C@@H](Cc1ccccc1)C(=O)NCC(O)=O,"[0, 14]","[8.081761360168457, 3.279721260070801]","[14, 0]","[3.07, 7.48]"
Molecule_891,N[C@@H](CC[S](O)(=O)=O)C(O)=O,"[0, 5, 9]","[8.7732572555542, 2.157743453979492, 2.828843593597412]","[9, 0]","[2.11, 8.93]"
Molecule_892,N[C@@H](CO)C(=O)NCC(O)=O,"[0, 9]","[8.526864051818848, 3.282433032989502]","[9, 0]","[3.15, 7.34]"
Molecule_893,NCCc1ccc(O)cc1,"[0, 7]","[9.527442932128906, 9.10971450805664]","[7, 0]","[9.4, 10.5]"
Molecule_894,NCCc1cccc(O)c1,"[0, 8]","[9.527442932128906, 9.2036771774292]","[8, 0]","[9.31, 10.39]"
Molecule_895,NCCOCCSCCN,"[0, 9]","[9.527442932128906, 9.72969913482666]","[0, 9]","[8.68, 9.61]"
Molecule_896,NCCS,"[0, 3]","[9.527442932128906, 8.99905776977539]","[3, 0]","[8.29, 10.74]"
Molecule_897,CSCC[C@H](N)C(=O)N[C@@H](CCSC)C(O)=O,"[5, 15]","[8.197997093200684, 2.8099427223205566]","[15, 5]","[3.22, 7.41]"
Molecule_898,CSCC[C@H](N)C(=O)N[C@H](CCSC)C(O)=O,"[5, 15]","[8.197997093200684, 2.961233139038086]","[15, 5]","[2.98, 7.59]"
Molecule_899,CSCC[C@H](NC(=O)CN)C(O)=O,"[9, 11]","[9.63952922821045, 3.0344724655151367]","[11, 9]","[3.02, 8.35]"
Molecule_900,Nc1cccc(O)c1,"[0, 6]","[4.1460700035095215, 9.05449390411377]","[0, 6]","[4.28, 9.92]"
Molecule_901,Nc1ccc(SCC(O)=O)cc1,"[0, 8]","[4.422262668609619, 3.1608176231384277]","[8, 0]","[2.99, 4.48]"
Molecule_902,Nc1ccc(cc1)C(O)=O,"[0, 8]","[4.1460700035095215, 3.0239310264587402]","[8, 0]","[2.46, 4.78]"
Molecule_903,Nc1c(O)cccc1C(O)=O,"[0, 3, 9]","[4.308821678161621, 7.418609619140625, 3.5848989486694336]","[0, 3]","[5.19, 10.12]"
Molecule_904,CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,"[9, 18]","[9.14098072052002, 3.2417335510253906]","[18, 9]","[3.24, 7.27]"
Molecule_905,CSCCN(CC(O)=O)CC(O)=O,"[4, 7, 11]","[9.218365669250488, 3.0922441482543945, 3.803218364715576]","[7, 4]","[2.05, 8.9]"
Molecule_906,CSCC[C@H](N)C(=O)NCC(O)=O,"[5, 11]","[8.197997093200684, 2.742640972137451]","[11, 5]","[3.16, 7.59]"
Molecule_907,CC(CC(O)=O)C(O)=O,"[4, 7]","[3.5370306968688965, 4.731736660003662]","[4, 7]","[3.95, 5.42]"
Molecule_908,CC(CC(O)=O)CC(O)=O,"[4, 8]","[3.5370306968688965, 4.676865100860596]","[4, 8]","[4.25, 6.23]"
Molecule_909,N[C@H](CO)Cc1ccc(O)cc1,"[0, 9]","[9.124727249145508, 9.055180549621582]","[9, 0]","[8.94, 9.98]"
Molecule_910,COc1ccccc1N(CC(O)=O)CC(O)=O,"[11, 15]","[3.1283469200134277, 3.8266310691833496]","[11, 15]","[2.69, 5.58]"
Molecule_911,Nc1ccc(C(N)=O)c(O)c1,"[0, 9]","[4.215228080749512, 8.05582332611084]","[0, 9]","[3.0, 9.11]"
Molecule_912,Nc1ccc(C(O)=O)c2ccccc12,"[0, 6]","[4.509973526000977, 3.286404609680176]","[6, 0]","[2.0, 4.84]"
Molecule_913,OC1C(O)C(O)(CO[P](O)(O)=O)OC1CO[P](O)(O)=O,"[9, 10]","[6.8341875076293945, 6.8341875076293945]","[9, 10]","[6.14, 6.97]"
Molecule_914,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,"[10, 14]","[2.546315908432007, 6.433162689208984]","[10, 14]","[1.9, 6.94]"
Molecule_915,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)n2cnc3C(=O)N=CNc23,"[10, 14, 23]","[2.546315908432007, 6.433162689208984, 5.9764204025268555]","[10, 14]","[2.17, 6.79]"
Molecule_916,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,"[10, 14, 15]","[2.4422645568847656, 6.433162689208984, 6.433162689208984]","[10, 14]","[1.3, 6.74]"
Molecule_917,OCC(C(O)c1ccccc1)N(CC(O)=O)CC(O)=O,"[11, 14, 18]","[8.940533638000488, 4.164193630218506, 3.724313735961914]","[14, 11]","[2.52, 8.64]"
Molecule_918,CC1(F)CNCCNCCCNCCNC1,"[4, 7, 11, 14]","[9.118819236755371, 9.948205947875977, 10.34339427947998, 9.394454002380371]","[4, 7]","[9.69, 11.34]"
Molecule_919,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(O)=O)CC(O)=O,"[19, 23]","[3.096292495727539, 3.4132161140441895]","[19, 23]","[2.2, 5.83]"
Molecule_920,OC(=O)c1nccnc1C(O)=O,"[0, 4, 7, 10]","[3.1337075233459473, 4.060153484344482, 5.4831037521362305, 3.7459216117858887]","[0, 10]","[1.5, 3.04]"
Molecule_921,OC(C(O)=O)C(O)=O,"[3, 6]","[3.1100106239318848, 4.532984733581543]","[3, 6]","[2.02, 4.24]"
Molecule_922,OC(C(O)C(O)=O)C(O)=O,"[5, 8]","[2.96286678314209, 4.582268714904785]","[5, 8]","[3.0, 4.5]"
Molecule_923,OC[C@H]1O[C@H](O[P](O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,"[7, 8]","[4.756356716156006, 4.756356716156006]","[7, 8]","[1.5, 6.01]"
Molecule_924,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(O)ncnc23,"[11, 14]","[5.250420570373535, 7.101147651672363]","[14, 9]","[1.1, 8.7]"
Molecule_925,OC[P](O)(O)=O,"[3, 4]","[4.947977066040039, 4.947977066040039]","[3, 4]","[1.7, 7.11]"
Molecule_926,OCCNCCc1ccccn1,"[3, 11]","[9.524984359741211, 5.63970947265625]","[11, 3]","[3.15, 7.94]"
Molecule_927,CCC(CC(O)=O)CC(O)=O,"[5, 9]","[3.068276882171631, 5.456103324890137]","[5, 9]","[4.29, 6.33]"
Molecule_928,CCC(CC)(C(O)=O)C(O)=O,"[6, 9]","[3.432514190673828, 5.543783187866211]","[6, 9]","[2.02, 6.95]"
Molecule_929,OC(CC(O)=O)C(O)=O,"[4, 7]","[3.5520286560058594, 4.731736660003662]","[4, 7]","[3.25, 4.67]"
Molecule_930,OC(CN(CC(O)=O)CC(O)=O)c1ccccc1,"[3, 6, 10]","[8.955845832824707, 3.070399284362793, 5.346648693084717]","[6, 3]","[3.17, 8.43]"
Molecule_931,OC(Cc1c[nH]cn1)C(O)=O,"[7, 9]","[5.530312538146973, 3.190967082977295]","[9, 7]","[3.0, 7.31]"
Molecule_932,CCC(C)(CC(O)=O)CC(O)=O,"[6, 10]","[3.180565357208252, 6.312103271484375]","[6, 10]","[3.62, 6.7]"
Molecule_933,CC1C(=O)NCCNCCNCCNCCNC1=O,"[7, 10, 13]","[8.62260913848877, 9.517762184143066, 9.463469505310059]","[7, 10]","[7.95, 9.08]"
Molecule_934,CC1CC(C)(C)NCCNCCNCCN1,"[6, 9, 12, 15]","[9.250720977783203, 10.381169319152832, 10.482430458068848, 8.978251457214355]","[6, 9]","[9.46, 11.3]"
Molecule_935,CC1CC(C)NCCNCCNCCN1,"[5, 8, 11, 14]","[9.353408813476562, 10.310752868652344, 9.657370567321777, 9.212596893310547]","[5, 8]","[9.76, 11.4]"
Molecule_936,CCC(CO)(CO)N(CC(O)=O)CC(O)=O,"[7, 10, 14]","[8.504951477050781, 3.379472255706787, 3.187946319580078]","[10, 7]","[3.01, 8.51]"
Molecule_937,CCC(N)C(O)=O,"[3, 5]","[9.43673324584961, 2.6791701316833496]","[5, 3]","[2.47, 9.95]"
Molecule_938,Nc1cccc(c1)C(O)=O,"[0, 8]","[4.18864107131958, 3.079286575317383]","[0, 8]","[3.11, 4.65]"
Molecule_939,Nc1cccc2c1cccc2C(O)=O,"[0, 12]","[4.18864107131958, 3.046876907348633]","[12, 0]","[2.79, 4.44]"
Molecule_940,OCC(CO)N(CC(O)=O)CC(O)=O,"[5, 8, 12]","[9.156147003173828, 2.867142677307129, 3.442930221557617]","[8, 5]","[2.65, 8.58]"
Molecule_941,OCC(CO)O[P](O)(O)=O,"[7, 8]","[4.550756454467773, 4.550756454467773]","[7, 8]","[1.33, 6.16]"
Molecule_942,CCC(C(O)=O)C(O)=O,"[4, 7]","[3.133336067199707, 4.962289810180664]","[4, 7]","[2.88, 5.65]"
Molecule_943,CCC(C)(C(O)=O)C(O)=O,"[5, 8]","[3.509464740753174, 5.640167236328125]","[5, 8]","[2.86, 6.41]"
Molecule_944,N[C@@H]1CCC[C@H]1C(O)=O,"[0, 7]","[10.324231147766113, 4.193508148193359]","[7, 0]","[3.75, 9.91]"
