SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Equilibrium,Ionic,Temperature,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order,Dissociating_Group,Functional_Group_pKa_Ranges
NCC(O)=O,9.57,0:2,amine_primary:carboxylic_acid,Aminoacetic acid (Glycine),[HL]/[L][H],0.1,25.0,2:0,carboxylic_acid:amine_primary,2(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1cccc(O)c1O,2.91,10:8:0,phenol:phenol:carboxylic_acid,"2,3-Dihydroxybenzenecarboxylic acid (o-Pyrocatechuic acid)",[H₃L]/[H₂L][H],0.0,25.0,0:10:8,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 10(phenol) > 8(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,13.0,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[HL]/[L][H],0.1,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,13.1,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[HL]/[L][H],0.1,20.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,12.8,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[HL]/[L][H],1.0,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,8.75,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₂L]/[HL][H],0.1,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,8.83,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₂L]/[HL][H],0.1,20.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,8.67,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₂L]/[HL][H],0.1,30.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,8.67,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₂L]/[HL][H],1.0,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,4.3,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₃L]/[H₂L][H],0.1,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,4.35,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₃L]/[H₂L][H],0.1,20.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,4.33,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₃L]/[H₂L][H],0.1,30.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,4.25,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₃L]/[H₂L][H],0.5,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,4.3,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₃L]/[H₂L][H],1.0,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)c1ccc(O)c(O)c1,4.49,7:9:0,phenol:phenol:carboxylic_acid,"3,4-Dihydroxybenzenecarboxylic acid (Protocatechuic acid)",[H₃L]/[H₂L][H],0.0,25.0,0:7:9,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 7(phenol) > 9(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)Cc1ccc(O)c(O)c1,13.7,0:8:10,carboxylic_acid:phenol:phenol,"3,4-Dihydroxyphenylacetic acid (Homoprotocatechuic acid)",[HL]/[L][H],0.1,25.0,0:8:10,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 8(phenol) > 10(phenol),phenol,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)Cc1ccc(O)c(O)c1,9.41,0:8:10,carboxylic_acid:phenol:phenol,"3,4-Dihydroxyphenylacetic acid (Homoprotocatechuic acid)",[H₂L]/[HL][H],0.1,25.0,0:8:10,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 8(phenol) > 10(phenol),phenol,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)Cc1ccc(O)c(O)c1,4.14,0:8:10,carboxylic_acid:phenol:phenol,"3,4-Dihydroxyphenylacetic acid (Homoprotocatechuic acid)",[H₃L]/[H₂L][H],0.1,25.0,0:8:10,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 8(phenol) > 10(phenol),carboxylic_acid,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)CCc1ccc(O)c(O)c1,13.7,0:9:11,carboxylic_acid:phenol:phenol,"3-(3,4-Dihydroxyphenyl)propanoic acid (3,4-Dihydroxyhydrocinnamic acid)",[HL]/[L][H],0.1,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),phenol,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)CCc1ccc(O)c(O)c1,9.5,0:9:11,carboxylic_acid:phenol:phenol,"3-(3,4-Dihydroxyphenyl)propanoic acid (3,4-Dihydroxyhydrocinnamic acid)",[H₂L]/[HL][H],0.1,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),phenol,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)CCc1ccc(O)c(O)c1,4.4,0:9:11,carboxylic_acid:phenol:phenol,"3-(3,4-Dihydroxyphenyl)propanoic acid (3,4-Dihydroxyhydrocinnamic acid)",[H₃L]/[H₂L][H],0.1,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),carboxylic_acid,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)\C=C/c1ccc(O)c(O)c1,12.5,0:9:11,carboxylic_acid:phenol:phenol,"trans-3-(3,4-Dihydroxyphenyl)propenoic acid (Caffeic acid)",[HL]/[L][H],0.1,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),phenol,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)\C=C/c1ccc(O)c(O)c1,8.64,0:9:11,carboxylic_acid:phenol:phenol,"trans-3-(3,4-Dihydroxyphenyl)propenoic acid (Caffeic acid)",[H₂L]/[HL][H],0.1,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),phenol,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)\C=C/c1ccc(O)c(O)c1,9.07,0:9:11,carboxylic_acid:phenol:phenol,"trans-3-(3,4-Dihydroxyphenyl)propenoic acid (Caffeic acid)",[H₂L]/[HL][H],0.0,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),phenol,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)\C=C/c1ccc(O)c(O)c1,4.43,0:9:11,carboxylic_acid:phenol:phenol,"trans-3-(3,4-Dihydroxyphenyl)propenoic acid (Caffeic acid)",[H₃L]/[H₂L][H],0.1,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),carboxylic_acid,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)\C=C/c1ccc(O)c(O)c1,4.62,0:9:11,carboxylic_acid:phenol:phenol,"trans-3-(3,4-Dihydroxyphenyl)propenoic acid (Caffeic acid)",[H₃L]/[H₂L][H],0.0,25.0,0:9:11,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 9(phenol) > 11(phenol),carboxylic_acid,carboxylic_acid(1.5~5.0); phenol(8.0~11.0); phenol(8.0~11.0)
OC(=O)c1cc(N\N=C/2C=CC(=O)C(=C2)C(O)=O)ccc1O,12.0,0:6:16:21,carboxylic_acid:amine_secondary:carboxylic_acid:phenol,"5,5'-Azobis(2-hydroxybenzoic acid) (Olsalazine)",[HL]/[L][H],0.5,25.0,0:16:21:6,carboxylic_acid:carboxylic_acid:phenol:amine_secondary,0(carboxylic_acid) > 16(carboxylic_acid) > 21(phenol) > 6(amine_secondary),amine_secondary,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); carboxylic_acid(1.5~5.0); phenol(8.0~11.0)
OC(=O)c1cc(N\N=C/2C=CC(=O)C(=C2)C(O)=O)ccc1O,11.0,0:6:16:21,carboxylic_acid:amine_secondary:carboxylic_acid:phenol,"5,5'-Azobis(2-hydroxybenzoic acid) (Olsalazine)",[H₂L]/[HL][H],0.5,25.0,0:16:21:6,carboxylic_acid:carboxylic_acid:phenol:amine_secondary,0(carboxylic_acid) > 16(carboxylic_acid) > 21(phenol) > 6(amine_secondary),amine_secondary,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); carboxylic_acid(1.5~5.0); phenol(8.0~11.0)
OC(=O)c1cc(N\N=C/2C=CC(=O)C(=C2)C(O)=O)ccc1O,2.85,0:6:16:21,carboxylic_acid:amine_secondary:carboxylic_acid:phenol,"5,5'-Azobis(2-hydroxybenzoic acid) (Olsalazine)",[H₃L]/[H₂L][H],0.1,25.0,0:16:21:6,carboxylic_acid:carboxylic_acid:phenol:amine_secondary,0(carboxylic_acid) > 16(carboxylic_acid) > 21(phenol) > 6(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); carboxylic_acid(1.5~5.0); phenol(8.0~11.0)
OC(=O)c1cc(N\N=C/2C=CC(=O)C(=C2)C(O)=O)ccc1O,2.8,0:6:16:21,carboxylic_acid:amine_secondary:carboxylic_acid:phenol,"5,5'-Azobis(2-hydroxybenzoic acid) (Olsalazine)",[H₃L]/[H₂L][H],0.5,25.0,0:16:21:6,carboxylic_acid:carboxylic_acid:phenol:amine_secondary,0(carboxylic_acid) > 16(carboxylic_acid) > 21(phenol) > 6(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); carboxylic_acid(1.5~5.0); phenol(8.0~11.0)
OC(=O)c1cc(N\N=C/2C=CC(=O)C(=C2)C(O)=O)ccc1O,2.07,0:6:16:21,carboxylic_acid:amine_secondary:carboxylic_acid:phenol,"5,5'-Azobis(2-hydroxybenzoic acid) (Olsalazine)",[H₄L]/[H₃L][H],0.1,25.0,0:16:21:6,carboxylic_acid:carboxylic_acid:phenol:amine_secondary,0(carboxylic_acid) > 16(carboxylic_acid) > 21(phenol) > 6(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5); carboxylic_acid(1.5~5.0); phenol(8.0~11.0)
OC(=O)c1cc(cc(O)c1O)[S](O)(=O)=O,2.43,10:8:0,phenol:phenol:carboxylic_acid,"2,3-Dihydroxy-5-sulfobenzoic acid",[H₃L]/[H₂L][H],0.1,25.0,0:10:8,carboxylic_acid:phenol:phenol,0(carboxylic_acid) > 10(phenol) > 8(phenol),carboxylic_acid,phenol(8.0~11.0); phenol(8.0~11.0); carboxylic_acid(1.5~5.0)
COc1cccc(O)c1O,11.99,9:7,phenol:phenol,"1,2-Dihydroxy-3-methoxybenzene (Pyrogallol 1-methyl ether)",[HL]/[L][H],0.1,25.0,9:7,phenol:phenol,9(phenol) > 7(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0)
COc1cccc(O)c1O,9.2,9:7,phenol:phenol,"1,2-Dihydroxy-3-methoxybenzene (Pyrogallol 1-methyl ether)",[H₂L]/[HL][H],0.1,25.0,9:7,phenol:phenol,9(phenol) > 7(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,14.0,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[HL]/[L][H],0.1,20.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,11.0,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[H₂L]/[HL][H],0.1,25.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,11.08,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[H₂L]/[HL][H],0.1,20.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,11.12,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[H₂L]/[HL][H],1.0,25.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,8.96,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[H₃L]/[H₂L][H],0.1,25.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,8.94,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[H₃L]/[H₂L][H],0.1,20.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,8.91,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[H₃L]/[H₂L][H],0.5,25.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(O)c1O,8.96,8:0:6,phenol:phenol:phenol,"1,2,3-Trihydroxybenzene (Pyrogallol)",[H₃L]/[H₂L][H],1.0,25.0,8:0:6,phenol:phenol:phenol,8(phenol) > 0(phenol) > 6(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
OOc1ccc(O)cc1,11.38,0:1:5,hydroxyl_group:hydroxyl_group:phenol,"1,2,4-Trihydroxybenzene (Hydroxyquinol)",[H₂L]/[HL][H],1.0,25.0,5:0:1,phenol:hydroxyl_group:hydroxyl_group,5(phenol) > 0(hydroxyl_group) > 1(hydroxyl_group),phenol,hydroxyl_group(Unknown); hydroxyl_group(Unknown); phenol(8.0~11.0)
OOc1ccc(O)cc1,9.02,0:1:5,hydroxyl_group:hydroxyl_group:phenol,"1,2,4-Trihydroxybenzene (Hydroxyquinol)",[H₃L]/[H₂L][H],1.0,25.0,5:0:1,phenol:hydroxyl_group:hydroxyl_group,5(phenol) > 0(hydroxyl_group) > 1(hydroxyl_group),phenol,hydroxyl_group(Unknown); hydroxyl_group(Unknown); phenol(8.0~11.0)
Oc1cc(O)cc(O)c1,8.76,4:0:7,phenol:phenol:phenol,"1,3,5-Trihydroxybenzene (Phloroglucinol)",[H₂L]/[HL][H],1.0,25.0,4:0:7,phenol:phenol:phenol,4(phenol) > 0(phenol) > 7(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cc(O)cc(O)c1,8.42,4:0:7,phenol:phenol:phenol,"1,3,5-Trihydroxybenzene (Phloroglucinol)",[H₃L]/[H₂L][H],1.0,25.0,4:0:7,phenol:phenol:phenol,4(phenol) > 0(phenol) > 7(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(C(=O)NCc2cc(CNC(=O)c3cccc(O)c3O)cc(CNC(=O)c4cccc(O)c4O)c2)c1O,8.4,41:0:24:22:38:36,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(2,3-dihydroxybenzoylaminomethyl)benzene (MECAM)",[H₄L]/[H₃L][H],0.1,25.0,41:0:24:22:38:36,phenol:phenol:phenol:phenol:phenol:phenol,41(phenol) > 0(phenol) > 24(phenol) > 22(phenol) > 38(phenol) > 36(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(C(=O)NCc2cc(CNC(=O)c3cccc(O)c3O)cc(CNC(=O)c4cccc(O)c4O)c2)c1O,7.4,41:0:24:22:38:36,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(2,3-dihydroxybenzoylaminomethyl)benzene (MECAM)",[H₅L]/[H₄L][H],0.1,25.0,41:0:24:22:38:36,phenol:phenol:phenol:phenol:phenol:phenol,41(phenol) > 0(phenol) > 24(phenol) > 22(phenol) > 38(phenol) > 36(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
Oc1cccc(C(=O)NCc2cc(CNC(=O)c3cccc(O)c3O)cc(CNC(=O)c4cccc(O)c4O)c2)c1O,5.9,41:0:24:22:38:36,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(2,3-dihydroxybenzoylaminomethyl)benzene (MECAM)",[H₆L]/[H₅L][H],0.1,25.0,41:0:24:22:38:36,phenol:phenol:phenol:phenol:phenol:phenol,41(phenol) > 0(phenol) > 24(phenol) > 22(phenol) > 38(phenol) > 36(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CN(Cc1cc(CN(C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,8.54,18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-methyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₄L]/[H₃L][H],0.1,25.0,18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,18(phenol) > 16(phenol) > 37(phenol) > 35(phenol) > 52(phenol) > 50(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CN(Cc1cc(CN(C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,7.55,18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-methyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₅L]/[H₄L][H],0.1,25.0,18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,18(phenol) > 16(phenol) > 37(phenol) > 35(phenol) > 52(phenol) > 50(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CN(Cc1cc(CN(C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,6.76,18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-methyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₆L]/[H₅L][H],0.1,25.0,18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,18(phenol) > 16(phenol) > 37(phenol) > 35(phenol) > 52(phenol) > 50(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CC(C)N(Cc1cc(CN(C(C)C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,8.61,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-2-propyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₄L]/[H₃L][H],0.1,25.0,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CC(C)N(Cc1cc(CN(C(C)C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,7.85,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-2-propyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₅L]/[H₄L][H],0.1,25.0,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CC(C)N(Cc1cc(CN(C(C)C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,6.6,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-2-propyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₆L]/[H₅L][H],0.1,25.0,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CC(=O)N(Cc1cc(CN(C(C)=O)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)=O)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,9.3,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-acetyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₄L]/[H₃L][H],0.1,25.0,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
CC(=O)N(Cc1cc(CN(C(C)=O)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)=O)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,8.4,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-acetyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",[H₅L]/[H₄L][H],0.1,25.0,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol),phenol,phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0); phenol(8.0~11.0)
