Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.08,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.25,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[HL]/[L][H],25,1.0,Log K,10.28,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,9.26,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.5,Log K,9.5,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,1.0,Log K,9.58,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.1,Log K,6.88,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.5,Log K,7.28,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,1.0,Log K,7.39,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.1,Log K,5.45,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.5,Log K,6.02,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"1,4,8,11-Tetraazaundecane (2,3,2-tet)",C7H20N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,1.0,Log K,6.08,,NCCNCCCNCCN,4,0,2,0,0,0,0,0,9,160.265,4,4,-1.5269,76.1
H⁺,"2,4,4,9,9,11-Hexamethyl-1,5,8,12-tetraazadodecane (4,4,9,9-Tetramethyl-5,8-diazadodecane-2,11-diamine)",C14H32N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,11.09,,CC(N)CC(C)(C)NCCNC(C)(C)CC(C)N,4,0,2,0,0,0,0,0,9,258.454,4,4,1.1974,76.1
H⁺,"2,4,4,9,9,11-Hexamethyl-1,5,8,12-tetraazadodecane (4,4,9,9-Tetramethyl-5,8-diazadodecane-2,11-diamine)",C14H32N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,10.06,,CC(N)CC(C)(C)NCCNC(C)(C)CC(C)N,4,0,2,0,0,0,0,0,9,258.454,4,4,1.1974,76.1
H⁺,"2,4,4,9,9,11-Hexamethyl-1,5,8,12-tetraazadodecane (4,4,9,9-Tetramethyl-5,8-diazadodecane-2,11-diamine)",C14H32N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.1,Log K,7.61,,CC(N)CC(C)(C)NCCNC(C)(C)CC(C)N,4,0,2,0,0,0,0,0,9,258.454,4,4,1.1974,76.1
H⁺,"2,4,4,9,9,11-Hexamethyl-1,5,8,12-tetraazadodecane (4,4,9,9-Tetramethyl-5,8-diazadodecane-2,11-diamine)",C14H32N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.1,Log K,4.9,,CC(N)CC(C)(C)NCCNC(C)(C)CC(C)N,4,0,2,0,0,0,0,0,9,258.454,4,4,1.1974,76.1
H⁺,"1,5,10,14-Tetraazatetradecane (3,4,3-tet)(Spermine)",C10H26N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,10.82,,NCCCNCCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"1,5,10,14-Tetraazatetradecane (3,4,3-tet)(Spermine)",C10H26N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,9.99,,NCCCNCCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"1,5,10,14-Tetraazatetradecane (3,4,3-tet)(Spermine)",C10H26N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.1,Log K,8.85,,NCCCNCCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"1,5,10,14-Tetraazatetradecane (3,4,3-tet)(Spermine)",C10H26N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.1,Log K,7.91,,NCCCNCCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"1,5,9,14-Tetraazatetradecane (3,3,4-tet)(Thermospermine)",C10H26N4,Aliphatic amines secondary N,[HL]/[L][H],27,0.1,Log K,11.03,,NCCCCNCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"1,5,9,14-Tetraazatetradecane (3,3,4-tet)(Thermospermine)",C10H26N4,Aliphatic amines secondary N,[H₂L]/[HL][H],27,0.1,Log K,10.38,,NCCCCNCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"1,5,9,14-Tetraazatetradecane (3,3,4-tet)(Thermospermine)",C10H26N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],27,0.1,Log K,9.12,,NCCCCNCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"1,5,9,14-Tetraazatetradecane (3,3,4-tet)(Thermospermine)",C10H26N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],27,0.1,Log K,7.47,,NCCCCNCCCNCCCN,4,0,2,0,0,0,0,0,9,202.346,4,4,-0.3566,76.1
H⁺,"2,5,8,11-Tetraazadodecane",C8H22N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.75,,CNCCNCCNCCNC,4,0,0,0,0,0,0,0,9,174.292,4,4,-1.3956,48.12
H⁺,"2,5,8,11-Tetraazadodecane",C8H22N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.5,Log K,9.68,,CNCCNCCNCCNC,4,0,0,0,0,0,0,0,9,174.292,4,4,-1.3956,48.12
H⁺,"2,5,8,11-Tetraazadodecane",C8H22N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.5,Log K,7.59,,CNCCNCCNCCNC,4,0,0,0,0,0,0,0,9,174.292,4,4,-1.3956,48.12
H⁺,"2,5,8,11-Tetraazadodecane",C8H22N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.5,Log K,4.08,,CNCCNCCNCCNC,4,0,0,0,0,0,0,0,9,174.292,4,4,-1.3956,48.12
H⁺,"2,5,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.3,,CNCCCNCCCNCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,5,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.5,Log K,9.57,,CNCCCNCCCNCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,5,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.5,Log K,7.18,,CNCCCNCCCNCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,5,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.5,Log K,5.66,,CNCCCNCCCNCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,6,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.84,,CNCCCNCCNCCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,6,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.5,Log K,10.12,,CNCCCNCCNCCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,6,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.5,Log K,8.44,,CNCCCNCCNCCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,6,9,13-Tetraazatetradecane",C10H26N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.5,Log K,5.69,,CNCCCNCCNCCCNC,4,0,0,0,0,0,0,0,9,202.346,4,4,-0.6154,48.12
H⁺,"2,6,10,14-Tetraazapentadecane",C11H28N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.5,Log K,10.95,,CNCCCNCCCNCCCNC,4,0,0,0,0,0,0,0,9,216.373,4,4,-0.2253,48.12
H⁺,"2,6,10,14-Tetraazapentadecane",C11H28N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.5,Log K,10.23,,CNCCCNCCCNCCCNC,4,0,0,0,0,0,0,0,9,216.373,4,4,-0.2253,48.12
H⁺,"2,6,10,14-Tetraazapentadecane",C11H28N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.5,Log K,8.89,,CNCCCNCCCNCCCNC,4,0,0,0,0,0,0,0,9,216.373,4,4,-0.2253,48.12
H⁺,"2,6,10,14-Tetraazapentadecane",C11H28N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.5,Log K,7.43,,CNCCCNCCCNCCCNC,4,0,0,0,0,0,0,0,9,216.373,4,4,-0.2253,48.12
H⁺,"6,6-Difluoro-1,4,8,11-tetraazaundecane",C7H18F2N4,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.86,,NCCNCC(F)(F)CNCCN,4,0,2,0,0,0,0,0,9,196.245,4,4,-1.2817,76.1
H⁺,"6,6-Difluoro-1,4,8,11-tetraazaundecane",C7H18F2N4,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,9.11,,NCCNCC(F)(F)CNCCN,4,0,2,0,0,0,0,0,9,196.245,4,4,-1.2817,76.1
H⁺,"6,6-Difluoro-1,4,8,11-tetraazaundecane",C7H18F2N4,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.1,Log K,4.58,,NCCNCC(F)(F)CNCCN,4,0,2,0,0,0,0,0,9,196.245,4,4,-1.2817,76.1
H⁺,"6,6-Difluoro-1,4,8,11-tetraazaundecane",C7H18F2N4,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.1,Log K,2.42,,NCCNCC(F)(F)CNCCN,4,0,2,0,0,0,0,0,9,196.245,4,4,-1.2817,76.1
H⁺,"7-Oxa-1,4,10,13-tetraazatridecane",C8H22N4O1,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.81,,NCCNCCOCCNCCN,4,0,2,0,0,0,0,0,9,190.291,4,5,-1.9004,85.33
H⁺,"7-Oxa-1,4,10,13-tetraazatridecane",C8H22N4O1,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,9.24,,NCCNCCOCCNCCN,4,0,2,0,0,0,0,0,9,190.291,4,5,-1.9004,85.33
H⁺,"7-Oxa-1,4,10,13-tetraazatridecane",C8H22N4O1,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.1,Log K,6.89,,NCCNCCOCCNCCN,4,0,2,0,0,0,0,0,9,190.291,4,5,-1.9004,85.33
H⁺,"7-Oxa-1,4,10,13-tetraazatridecane",C8H22N4O1,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.1,Log K,5.98,,NCCNCCOCCNCCN,4,0,2,0,0,0,0,0,9,190.291,4,5,-1.9004,85.33
H⁺,"7-Thia-1,4,10,13-tetraazatridecane",C8H22N4S1,Aliphatic amines secondary N,[HL]/[L][H],25,0.1,Log K,9.78,,NCCNCCSCCNCCN,4,0,2,0,0,0,0,0,9,206.359,4,5,-1.1838,76.1
H⁺,"7-Thia-1,4,10,13-tetraazatridecane",C8H22N4S1,Aliphatic amines secondary N,[H₂L]/[HL][H],25,0.1,Log K,9.1,,NCCNCCSCCNCCN,4,0,2,0,0,0,0,0,9,206.359,4,5,-1.1838,76.1
H⁺,"7-Thia-1,4,10,13-tetraazatridecane",C8H22N4S1,Aliphatic amines secondary N,[H₃L]/[H₂L][H],25,0.1,Log K,6.51,,NCCNCCSCCNCCN,4,0,2,0,0,0,0,0,9,206.359,4,5,-1.1838,76.1
H⁺,"7-Thia-1,4,10,13-tetraazatridecane",C8H22N4S1,Aliphatic amines secondary N,[H₄L]/[H₃L][H],25,0.1,Log K,5.64,,NCCNCCSCCNCCN,4,0,2,0,0,0,0,0,9,206.359,4,5,-1.1838,76.1
H⁺,Bis(2-piperazinylethyl)amine,C12H27N5,Cyclic amines,[HL]/[L][H],25,0.1,Log K,9.52,NaCl used as background electrolyte.,C1CN(CCN1)CCNCCN2CCNCC2,4,0,0,0,0,0,0,2,10,241.383,3,5,-1.6136,42.57
H⁺,Bis(2-piperazinylethyl)amine,C12H27N5,Cyclic amines,[H₂L]/[HL][H],25,0.1,Log K,8.78,,C1CN(CCN1)CCNCCN2CCNCC2,4,0,0,0,0,0,0,2,10,241.383,3,5,-1.6136,42.57
H⁺,Bis(2-piperazinylethyl)amine,C12H27N5,Cyclic amines,[H₃L]/[H₂L][H],25,0.1,Log K,8.06,,C1CN(CCN1)CCNCCN2CCNCC2,4,0,0,0,0,0,0,2,10,241.383,3,5,-1.6136,42.57
H⁺,Bis(2-piperazinylethyl)amine,C12H27N5,Cyclic amines,[H₄L]/[H₃L][H],25,0.1,Log K,2.14,,C1CN(CCN1)CCNCCN2CCNCC2,4,0,0,0,0,0,0,2,10,241.383,3,5,-1.6136,42.57
H⁺,"N,N'-Bis(3-Aminopropyl)-1,4-diazacycloheptane",C11H26N4,Cyclic amines,[HL]/[L][H],25,0.1,Log K,10.05,,NCCCN1CCCN(CCCN)CC1,4,0,2,0,0,0,0,0,10,214.357,2,4,-0.3083,58.52
H⁺,"N,N'-Bis(3-Aminopropyl)-1,4-diazacycloheptane",C11H26N4,Cyclic amines,[H₂L]/[HL][H],25,0.1,Log K,9.81,,NCCCN1CCCN(CCCN)CC1,4,0,2,0,0,0,0,0,10,214.357,2,4,-0.3083,58.52
H⁺,"N,N'-Bis(3-Aminopropyl)-1,4-diazacycloheptane",C11H26N4,Cyclic amines,[H₃L]/[H₂L][H],25,0.1,Log K,8.01,,NCCCN1CCCN(CCCN)CC1,4,0,2,0,0,0,0,0,10,214.357,2,4,-0.3083,58.52
H⁺,"N,N'-Bis(3-Aminopropyl)-1,4-diazacycloheptane",C11H26N4,Cyclic amines,[H₄L]/[H₃L][H],25,0.1,Log K,4.84,,NCCCN1CCCN(CCCN)CC1,4,0,2,0,0,0,0,0,10,214.357,2,4,-0.3083,58.52
H⁺,"1-(3-Aminopropyl)-1,5,9-triazacyclododecane",C12H28N4,Aza-macrocycles,[HL]/[L][H],25,0.1,Log K,12.0,,NCCCN1CCCNCCCNCCC1,4,0,1,0,0,0,0,2,11,228.384,3,4,0.0003,53.32
H⁺,"1-(3-Aminopropyl)-1,5,9-triazacyclododecane",C12H28N4,Aza-macrocycles,[H₂L]/[HL][H],25,0.1,Log K,9.9,,NCCCN1CCCNCCCNCCC1,4,0,1,0,0,0,0,2,11,228.384,3,4,0.0003,53.32
H⁺,"1-(3-Aminopropyl)-1,5,9-triazacyclododecane",C12H28N4,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.1,Log K,5.99,,NCCCN1CCCNCCCNCCC1,4,0,1,0,0,0,0,2,11,228.384,3,4,0.0003,53.32
H⁺,"1-(3-Aminopropyl)-1,5,9-triazacyclododecane",C12H28N4,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.1,Log K,2.2,,NCCCN1CCCNCCCNCCC1,4,0,1,0,0,0,0,2,11,228.384,3,4,0.0003,53.32
H⁺,"2-(4-Imidazolyl)-1,5,9-triazacyclododecane",C12H23N5,Aza-macrocycles,[HL]/[L][H],25,0.1,Log K,13.0,,C1CNCCCNC(CCNC1)c2c[nH]cn2,4,0,0,0,0,0,1,3,11,237.351,4,4,0.4035,64.77
H⁺,"2-(4-Imidazolyl)-1,5,9-triazacyclododecane",C12H23N5,Aza-macrocycles,[H₂L]/[HL][H],25,0.1,Log K,7.54,,C1CNCCCNC(CCNC1)c2c[nH]cn2,4,0,0,0,0,0,1,3,11,237.351,4,4,0.4035,64.77
H⁺,"2-(4-Imidazolyl)-1,5,9-triazacyclododecane",C12H23N5,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.1,Log K,5.2,,C1CNCCCNC(CCNC1)c2c[nH]cn2,4,0,0,0,0,0,1,3,11,237.351,4,4,0.4035,64.77
H⁺,"2-(4-Imidazolyl)-1,5,9-triazacyclododecane",C12H23N5,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.1,Log K,2.0,,C1CNCCCNC(CCNC1)c2c[nH]cn2,4,0,0,0,0,0,1,3,11,237.351,4,4,0.4035,64.77
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[HL]/[L][H],25,0.1,Log K,10.92,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[HL]/[L][H],35,0.1,Log K,10.45,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[HL]/[L][H],25,0.5,Log K,10.98,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₂L]/[HL][H],25,0.1,Log K,9.4,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₂L]/[HL][H],35,0.1,Log K,9.44,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₂L]/[HL][H],25,0.5,Log K,9.75,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.1,Log K,4.62,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₃L]/[H₂L][H],35,0.1,Log K,4.01,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.5,Log K,4.86,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₄L]/[H₃L][H],35,0.1,Log K,1.9,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclotetradecane",C10H24N4,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.5,Log K,2.0,,C1CCNCCNCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[HL]/[L][H],25,0.1,Log K,9.83,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[HL]/[L][H],35,0.1,Log K,10.25,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[HL]/[L][H],25,0.5,Log K,10.33,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₂L]/[HL][H],25,0.1,Log K,8.95,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₂L]/[HL][H],35,0.1,Log K,9.23,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₂L]/[HL][H],25,0.5,Log K,9.48,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.1,Log K,5.4,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₃L]/[H₂L][H],35,0.1,Log K,5.17,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.5,Log K,5.71,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.1,Log K,1.6,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclopentadecane",C11H26N4,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.5,Log K,1.3,,C1CCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,214.357,4,4,-0.4713,48.12
H⁺,"1,4,7,10-Tetraazacyclohexadecane",C12H28N4,Aza-macrocycles,[HL]/[L][H],35,0.1,Log K,10.46,,C1CCCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,228.384,4,4,-0.0812,48.12
H⁺,"1,4,7,10-Tetraazacyclohexadecane",C12H28N4,Aza-macrocycles,[H₂L]/[HL][H],35,0.1,Log K,9.34,,C1CCCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,228.384,4,4,-0.0812,48.12
H⁺,"1,4,7,10-Tetraazacyclohexadecane",C12H28N4,Aza-macrocycles,[H₃L]/[H₂L][H],35,0.1,Log K,5.51,,C1CCCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,228.384,4,4,-0.0812,48.12
H⁺,"1,4,7,10-Tetraazacyclohexadecane",C12H28N4,Aza-macrocycles,[H₄L]/[H₃L][H],35,0.1,Log K,1.9,,C1CCCNCCNCCNCCNCC1,4,0,0,0,0,0,0,4,11,228.384,4,4,-0.0812,48.12
H⁺,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",C12H29N5,Aza-macrocycles,[HL]/[L][H],25,0.5,Log K,10.92,,NCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,243.399,4,5,-1.1903,65.35
H⁺,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",C12H29N5,Aza-macrocycles,[H₂L]/[HL][H],25,0.5,Log K,9.79,,NCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,243.399,4,5,-1.1903,65.35
H⁺,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",C12H29N5,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.5,Log K,8.61,,NCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,243.399,4,5,-1.1903,65.35
H⁺,"11-(2-Aminoethyl)-1,4,7,11-tetraazacyclotetradecane",C12H29N5,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.5,Log K,1.9,,NCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,243.399,4,5,-1.1903,65.35
H⁺,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",C13H31N5,Aza-macrocycles,[HL]/[L][H],25,0.5,Log K,11.07,,NCCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,257.426,4,5,-0.8002,65.35
H⁺,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",C13H31N5,Aza-macrocycles,[H₂L]/[HL][H],25,0.5,Log K,9.98,,NCCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,257.426,4,5,-0.8002,65.35
H⁺,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",C13H31N5,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.5,Log K,9.17,,NCCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,257.426,4,5,-0.8002,65.35
H⁺,"11-(3-Aminopropyl)-1,4,7,11-tetraazacyclotetradecane",C13H31N5,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.5,Log K,3.64,,NCCCN1CCCNCCNCCNCCC1,4,0,1,0,0,0,0,3,11,257.426,4,5,-0.8002,65.35
H⁺,"1,4,8,11-Tetraazacyclotetradecane ([14]aneN4)(Cyclam)",C10H24N4,Aza-macrocycles,[HL]/[L][H],25,0.1,Log K,11.4,,C1CNCCNCCCNCCNC1,4,0,0,0,0,0,0,4,11,200.33,4,4,-0.8614,48.12
